"Name","test_mse.mean","State","Created","Runtime","latent_encoder_depth","latent_encoder_width","poly_degree","pre_processor_layers","ring_emb_dim","num_ensemble","num_steps","test_68_ci.mean","test_95_ci.mean","test_99_ci.mean","test_median.mean","train_68_ci.mean","train_95_ci.mean","train_99_ci.mean","train_median.mean","train_mse.mean","test_rmse_in_newtons"
"cerulean-violet-83","1.1181685436855664","finished","2025-02-07T01:17:43.000Z","272","2","64","1","","12","32","10000","1.0096916447986255","2.29806693575599","2.741199916059321","0.6283740482547067","0.4459500556642359","1.2754250764846802","2.1685634417967363","0.2967973866245963","0.6032170842994343","4.703470384612834"
"swift-morning-63","1.0195085595954547","finished","2025-02-07T00:31:50.000Z","240","2","32","1","","12","32","10000","0.9111974293535406","2.0766569917852227","2.499124191024087","0.6153317906639793","0.3219863474369049","0.907440732825886","1.589475685899908","0.21484325555237857","0.43762973763725976","4.4911774711162815"
"electric-spaceship-161","0.8284795988689769","finished","2025-02-07T04:46:35.000Z","355","4","64","1","","12","32","10000","0.7389677356589924","1.720348217270591","2.1219252293760125","0.4949769215150313","0.19888770580291748","0.5397917628288269","0.9321286569942128","0.1295282014391639","0.2623935043811798","4.048607616658034"
"proud-sun-144","0.8943056951869618","finished","2025-02-07T03:59:41.000Z","431","4","64","1","[16,5]","24","32","10000","0.8774725307117809","1.7677099217068066","2.1524475921284068","0.5749512734738264","0.12779808315363797","0.46392517469146033","0.7512850761413574","0.07741304961117831","0.2110234661535783","4.20637295835596"
"spring-rain-82","0.8193172920833934","finished","2025-02-07T01:17:37.000Z","315","3","8","1","[16,5]","24","32","10000","0.7905364470048384","1.636450930075212","2.0867490009828047","0.4972198781642047","0.1842084459283135","0.5582714974880219","0.8974094499241222","0.11955070224675264","0.26209953698244964","4.026158231608823"
"grateful-river-132","0.9573635567318308","finished","2025-02-07T03:24:51.000Z","365","4","32","1","[16,5]","3","32","10000","0.913752712986686","1.8900697339664807","2.298975478519093","0.6256035945632241","0.13145888393575494","0.46964758092706854","0.7500033161856912","0.0808438394557346","0.2135828746990724","4.352143677583093"
"comic-wood-79","0.9888536550781944","finished","2025-02-07T01:08:49.000Z","235","2","16","1","","12","32","10000","0.9166252287951384","1.999675284732472","2.4171200773932715","0.6020760156891563","0.2375959808176214","0.7472483678297563","1.3662980578162454","0.15451192584904758","0.35572780533270404","4.423141063208382"
"sage-hill-141","1.0007572824304751","finished","2025-02-07T03:50:23.000Z","267","4","16","1","","3","32","10000","0.9305747774514284","1.9952726851810108","2.406555113467303","0.583436904983087","0.14976991577581925","0.4928746602751992","0.7746756185184825","0.09449691122228449","0.22672367637807672","4.449683877393018"
"crimson-dawn-24","1.348283372142098","finished","2025-02-06T23:08:44.000Z","264","1","32","1","[16,5]","12","32","10000","1.2324502739039334","2.7961856343529443","3.681911186738448","0.7775122956796126","0.48519042947075586","1.8142377138137815","3.3810200691223145","0.2945279397747733","0.8235221342606978","5.164822109807196"
"breezy-sunset-66","1.017756093632091","finished","2025-02-07T00:37:00.000Z","296","2","16","1","[16,5]","24","32","10000","0.9629584794694728","2.060553886673667","2.486569968136874","0.6486818248575384","0.21910054033452817","0.702811522917314","1.281377543102611","0.1429553980177099","0.3352437127720226","4.48731579640961"
"crisp-feather-45","1.3420213081619956","finished","2025-02-06T23:51:02.000Z","216","1","64","1","","12","32","10000","1.0799541906876995","2.909020413051952","4.0100109577178955","0.688081519170241","0.6289860985495828","2.391259648583152","4.2692978165366435","0.3833508139306849","1.0533701181411743","5.1528142159093875"
"effortless-energy-95","1.0104981620203366","finished","2025-02-07T01:48:36.000Z","261","3","32","1","","3","32","10000","0.9505484469912268","2.0465538014065134","2.4479652047157288","0.586679068478671","0.17420064454728906","0.5221565176140178","0.859750048680739","0.11375192214142192","0.24670940095728097","4.471286954347306"
"feasible-bee-48","0.9166997969150544","finished","2025-02-06T23:57:28.000Z","290","2","8","1","[16,5]","24","32","10000","0.8001362004063346","1.9723235260356555","2.413934436711398","0.5068187713623047","0.24773621423677963","0.8002891486341303","1.412391185760498","0.1573561809279702","0.3781536573713476","4.258712732601774"
"laced-plasma-76","1.203457924452695","finished","2025-02-07T01:02:20.000Z","265","2","64","1","","3","32","10000","1.184383511543274","2.3832722035321323","2.794562643224543","0.7608101909810846","0.2055825184692036","0.5793431455438788","0.9716625538739292","0.13719809597188776","0.2772054374217987","4.87955518584952"
"major-microwave-59","1.0832505822181702","finished","2025-02-07T00:22:04.000Z","284","2","32","1","[8,8]","12","32","10000","1.1064790866591714","2.0669529871507124","2.4389516331932763","0.7273804599588568","0.1882186166264794","0.5258444276722994","0.923305484381589","0.11830990287390622","0.2568095082586462","4.6294483609836465"
"neat-sun-27","1.243227042935111","finished","2025-02-06T23:13:25.000Z","201","1","8","1","","12","32","10000","1.0451114936308428","2.6413662650368432","3.72523704442111","0.6699081009084528","0.6725395267659967","2.335972395810214","4.1364593505859375","0.4050905839963393","1.0474047173153271","4.959524074875176"
"revived-lion-129","0.9753133844245564","finished","2025-02-07T03:19:02.000Z","348","4","32","1","[8,8]","3","32","10000","0.9384736012328756","1.907939531586387","2.3467148596590217","0.6229099495844408","0.1301303573630073","0.4698126532814719","0.7492387132211165","0.08137564090165225","0.21354219317436215","4.392753876337491"
"crisp-flower-101","0.976277616890994","finished","2025-02-07T02:03:48.000Z","270","3","32","1","","12","32","10000","0.8634163764390078","2.058042342012578","2.4943060387264597","0.5559755915945227","0.4239816530184312","1.1234580928629094","1.854040449315851","0.2755102217197418","0.535827333276922","4.394924762952572"
"giddy-breeze-131","0.9771525914018804","finished","2025-02-07T03:24:15.000Z","320","4","16","1","[8,8]","24","32","10000","0.9102261716669257","2.024978670206937","2.4836405407298696","0.5809665457768873","0.4577622657472437","1.1541153409264304","1.850634347308766","0.2902088923887773","0.5553581633351066","4.396893765343797"
"drawn-capybara-74","1.2244169549508528","finished","2025-02-07T00:56:48.000Z","331","2","64","1","[16,5]","3","32","10000","1.2222726317969237","2.396570438688451","2.8241957426071167","0.7622698708014055","0.17135827920653604","0.4677984335205771","0.7227465618740428","0.10854607955975966","0.22689451548186215","4.921862150272391"
"autumn-sponge-128","0.9838728498328816","finished","2025-02-07T03:14:16.000Z","326","4","8","1","[16,5]","12","32","10000","0.9443321390585466","1.981935273517262","2.3879325173117896","0.6358878260309045","0.22227152369239112","0.6193517934192311","1.0668691179969094","0.14248139614408667","0.2998623956333507","4.411987432844751"
"eager-eon-67","1.1972980445081538","finished","2025-02-07T00:41:15.000Z","339","2","64","1","[16,5]","24","32","10000","1.210034896026958","2.3149921243840996","2.735028537836942","0.749713970856233","0.1705781099471179","0.4669175852428783","0.7209254828366366","0.10667145523157986","0.22631038318980823","4.867051202768742"
"absurd-sponge-108","0.9722728404131804","finished","2025-02-07T02:20:58.000Z","320","3","64","1","","24","32","10000","0.8887858282436024","2.0355782725594262","2.5241141481833025","0.5278328602964227","0.4910262579267675","1.3982694799249822","2.2740035382184116","0.3079204694791274","0.6458048061891035","4.385901316128079"
"fragrant-blaze-41","1.4125842289491133","finished","2025-02-06T23:42:05.000Z","259","1","64","1","[8,8]","12","32","10000","1.1154461990703235","3.1125652248209175","4.265095884149725","0.7303632551973517","0.6218264428052035","2.392816283486106","4.183515505357222","0.3786263872276653","1.0445661815730007","5.286545265561097"
"genial-sun-124","1.0024863318963484","finished","2025-02-07T03:04:49.000Z","263","4","8","1","","3","32","10000","0.976376859979196","1.9972404349933972","2.4369387572461907","0.6491469903425737","0.1723726527257399","0.526373641057448","0.7947325164621527","0.11270804093642668","0.24465230920098044","4.453526169297202"
"chocolate-water-106","1.0624000267548994","finished","2025-02-07T02:14:56.000Z","310","3","16","1","[16,5]","3","32","10000","0.9660344557328656","2.188591501929543","2.618685332211581","0.6309955363923853","0.412714419039813","1.0581247427246787","1.741845965385437","0.26743093403902923","0.5132160132581537","4.5846777486468735"
"deep-plant-154","0.8957256430929358","finished","2025-02-07T04:26:53.000Z","349","4","64","1","","3","32","10000","0.8198141916231676","1.8362730633128772","2.2378838766704905","0.5345757170157","0.13790681755000894","0.4801692718809301","0.782010246406902","0.08316150578585538","0.2198574868115512","4.20971100122127"
"sage-deluge-134","0.9402010616931048","finished","2025-02-07T03:30:57.000Z","293","4","32","1","","3","32","10000","0.8867408849976279","1.8875410069118848","2.264212640849027","0.5731496729634025","0.13315598463470285","0.47376547076485376","0.7562744617462158","0.08151374621824785","0.21575505625117908","4.312957188065263"
"stoic-silence-159","0.8981296203353188","finished","2025-02-07T04:39:32.000Z","422","4","64","1","[16,5]","12","32","10000","0.8652308854189786","1.7898001020604914","2.193725488402627","0.5748825384811922","0.12769930132410742","0.4645055559548465","0.7520567720586603","0.07746189290826971","0.21110459891232575","4.215356294783001"
"expert-firebrand-98","0.925374520095912","finished","2025-02-07T01:55:18.000Z","303","3","16","1","[8,8]","24","32","10000","0.8677173040129922","1.8813371089371769","2.2724286209453237","0.5624372539195147","0.2118819518522783","0.6672106005928733","1.1619841889901594","0.1401515074751594","0.31132019378922204","4.278815369847088"
"deft-dragon-119","0.928391766819087","finished","2025-02-07T02:49:59.000Z","389","3","64","1","[16,5]","12","32","10000","0.8929786343466152","1.8657066578214816","2.298377746885473","0.5649708942933516","0.19606498832052405","0.5648789405822754","0.9471118179234592","0.12670910968021912","0.2701379575512626","4.285785377565314"
"logical-forest-33","1.427620752291246","finished","2025-02-06T23:25:54.000Z","220","1","64","1","","24","32","10000","1.1694629300724375","3.152013225988908","4.31799071485346","0.7392001152038574","0.640522837638855","2.5871912349354136","4.538185228000987","0.3900635784322566","1.112991836937991","5.314607606243346"
"treasured-violet-111","1.0294355018572374","finished","2025-02-07T02:29:23.000Z","313","3","16","1","[16,5]","12","32","10000","0.9709373929283835","2.084989471869035","2.511022898283872","0.636273508722132","0.4238843023777008","1.0845297304066746","1.7841864932667126","0.2727178524840962","0.5261515812440352","4.51298977301488"
"northern-lion-42","1.33304133198478","finished","2025-02-06T23:45:04.000Z","262","1","16","1","[16,5]","12","32","10000","1.0934065742926165","2.8444641936909068","3.9102456136183306","0.7233164364641363","0.5663619204000994","2.311200185255571","4.151870077306574","0.3425398523157293","1.0074051510203967","5.135545557492856"
"light-energy-72","1.1469407298348169","finished","2025-02-07T00:51:30.000Z","317","2","64","1","[8,8]","3","32","10000","1.0698122951117428","2.345847124403173","2.7261519973928277","0.6805344820022583","0.3670387105508284","0.9682108109647576","1.6461337154561824","0.24499759619886224","0.4690591123971072","4.763599778038225"
"sunny-armadillo-94","0.8534475537863645","finished","2025-02-07T01:45:55.000Z","307","3","8","1","[16,5]","12","32","10000","0.8478778302669525","1.6757151809605686","2.063340625979684","0.5556093237616799","0.1930095824328336","0.5678650682622736","0.9028628143397244","0.12627035921270197","0.2677398053082553","4.109161378090096"
"vocal-snowball-39","1.2955593791874973","finished","2025-02-06T23:38:34.000Z","210","1","64","1","","3","32","10000","1.1530872691761365","2.6972667412324385","3.697698029604825","0.6868618455800143","0.5889251394705339","2.04119395125996","3.9714947830546983","0.37667378241365607","0.961441766132008","5.0628311083472255"
"trim-plasma-18","1.257233034480702","finished","2025-02-06T22:56:51.000Z","261","1","32","1","[16,5]","3","32","10000","1.0039649605751038","2.748572414571589","3.6669775681062178","0.6099636067043651","0.4973273846236142","1.8948678320104424","3.5402485457333652","0.30373547835783526","0.8561443036252802","4.987382424300596"
"hearty-bush-31","1.4793414581905713","finished","2025-02-06T23:21:11.000Z","282","1","64","1","[16,5]","24","32","10000","1.3405293226242063","3.0683221600272437","4.096284779635343","0.9007030346176841","0.48509104685349896","1.862691814249212","3.5144072229211982","0.2942472913048484","0.8481554930860346","5.410021521697379"
"lemon-wood-88","0.9532582678578116","finished","2025-02-07T01:31:51.000Z","305","3","8","1","[16,5]","3","32","10000","0.8664518432183699","1.945660948753357","2.39918038519946","0.5742694667794488","0.18487881394949823","0.5474798652258787","0.8498722639950839","0.1214608746496114","0.25682635605335236","4.342802397659779"
"tough-frost-35","1.3741663152521306","finished","2025-02-06T23:29:35.000Z","261","1","64","1","[8,8]","3","32","10000","1.035221433097666","3.072142319245772","4.271588748151606","0.6403194096955386","0.6404488032514398","2.5493428923866968","4.439730947667902","0.3921044414693659","1.0983029170469805","5.214160890693161"
"super-snowball-30","1.3467225432395935","finished","2025-02-06T23:21:06.000Z","267","1","16","1","[16,5]","24","32","10000","1.198171929879622","2.7853264808654785","3.781036994673989","0.7517859989946539","0.47905066338452423","1.9853300072930076","3.7237267710945825","0.2829729670828039","0.895508040081371","5.161831737680196"
"exalted-frog-11","1.3916514082388445","finished","2025-02-06T22:40:52.000Z","281","1","8","1","[8,8]","24","32","10000","1.0854890075596897","3.060835274783048","4.158706437457692","0.7179300839250738","0.5835264325141907","2.647452549500899","4.599423495205966","0.3492448086088354","1.1110610094937412","5.247228905164011"
"fallen-sound-117","0.9548465663736516","finished","2025-02-07T02:44:09.000Z","333","4","8","1","[16,5]","24","32","10000","0.9525627168742092","1.896453153003346","2.2597474455833435","0.6018149202520197","0.173478289084001","0.5381139300086282","0.8607822710817511","0.111204056577249","0.25264931402423163","4.346418834065472"
"elated-rain-104","1.0234172479672865","finished","2025-02-07T02:09:56.000Z","298","3","16","1","[8,8]","3","32","10000","0.9613883630795912","2.068572927605022","2.4787518219514326","0.6094878343018618","0.21403863890604535","0.6546619588678534","1.1544860926541416","0.14095354757525705","0.3083297691561959","4.499778585611448"
"magic-shadow-125","0.8995770568197424","finished","2025-02-07T03:07:54.000Z","365","4","32","1","[16,5]","24","32","10000","0.8669425059448589","1.7917336713184009","2.193249225616455","0.5490973645990546","0.1305741329084743","0.46947191520170733","0.7502651648087935","0.08043570071458817","0.21333220194686545","4.218751686739786"
"upbeat-bee-84","1.0714658796787262","finished","2025-02-07T01:22:17.000Z","320","3","32","1","[8,8]","24","32","10000","0.984494686126709","2.2152675552801653","2.696579559282823","0.6159243962981484","0.6139213469895449","1.577664396979592","2.5111468705264004","0.39221127466721967","0.7507926388220354","4.604197571297654"
"stellar-bird-86","1.1010836579582908","finished","2025-02-07T01:27:04.000Z","286","3","8","1","[8,8]","3","32","10000","0.9639507992701096","2.3664204315705732","2.935847054828297","0.5657164644111287","0.5139309682629325","1.362468047575517","2.291915915229104","0.3223778686740182","0.658113262870095","4.667399088565497"
"laced-gorge-36","1.25226138938557","finished","2025-02-06T23:33:06.000Z","263","1","16","1","[16,5]","3","32","10000","1.029529495672746","2.7188573750582608","3.609263160011985","0.5903586907820269","0.5051025314764543","1.9833673347126357","3.793919216502797","0.3021296533671292","0.9081399982625789","4.977511518783483"
"splendid-glade-118","1.3418659134344622","finished","2025-02-07T02:49:44.000Z","270","4","8","1","","24","32","10000","1.148075190457431","2.8744947585192593","3.7924738147042016","0.6913685690272938","1.0416309996084734","2.6961170109835537","4.329972072081133","0.6751718900420449","1.284093444997614","5.152515881100268"
"glorious-wave-114","0.9477803883227436","finished","2025-02-07T02:38:42.000Z","310","3","64","1","","3","32","10000","0.8751861344684254","1.929592490196228","2.322179702195254","0.5667785026810386","0.1700307008895007","0.5166886882348494","0.8623185970566489","0.1073268787427382","0.2435091733932495","4.330306506469321"
"amber-moon-149","0.9742106686938892","finished","2025-02-07T04:13:01.000Z","408","4","64","1","[8,8]","3","32","10000","0.88756709207188","2.0546574809334497","2.473332340067083","0.5346865979107943","0.41361746191978455","1.0653538649732417","1.7152789506045254","0.26131500710140576","0.5099005103111267","4.390269890764197"
"vivid-hill-89","0.8415949466553602","finished","2025-02-07T01:33:17.000Z","270","3","32","1","","24","32","10000","0.746017808263952","1.7088077393445102","2.1630881916392934","0.49830960956486786","0.20106875760988752","0.5314182259819724","0.8238672018051147","0.1285198534076864","0.2556081861257553","4.080527773152892"
"glad-mountain-90","0.9809633466330442","finished","2025-02-07T01:36:57.000Z","250","3","8","1","","3","32","10000","0.9179660298607566","1.9874883944338015","2.403765933080153","0.5905483852733265","0.28014901551333343","0.7697081728415056","1.294456790794026","0.17852492765946823","0.3716764639724385","4.405459050766921"
"treasured-gorge-169","0.9923890395597978","finished","2025-02-07T05:04:20.000Z","278","1","16","2","[8,8]","3","32","10000","0.8891987475481901","2.0605677366256714","2.6292691230773926","0.540591378103603","0.3969415372068232","1.1995474316857078","2.522657806223089","0.2502533102577383","0.6011123603040521","4.431040893575108"
"glad-wave-310","0.9378758411515844","finished","2025-02-07T11:04:36.000Z","353","4","64","2","","3","32","10000","0.8405859768390656","1.9188957647843792","2.475643363865939","0.5300676782022823","0.10947006263516168","0.3810301666909998","0.6394160173156045","0.06340108134529808","0.1799007532271472","4.307620678046654"
"breezy-spaceship-242","1.0669964714483782","finished","2025-02-07T08:05:41.000Z","258","3","16","2","","3","32","10000","0.971583356911486","2.1739767735654656","2.6553026221015235","0.6204159381714734","0.14883862977678125","0.432566453110088","0.683009841225364","0.09615740586410867","0.20919640768658032","4.594584786098807"
"zesty-vortex-243","1.033530595627698","finished","2025-02-07T08:05:42.000Z","286","3","32","2","","24","32","10000","0.8674627488309686","2.212655441327529","2.7670984159816396","0.5460043820467863","0.2094027264551683","0.523463411764665","0.8171652176163413","0.1415678872303529","0.25622755560007965","4.52195719898339"
"iconic-glitter-251","1.0546743923967534","finished","2025-02-07T08:26:46.000Z","334","3","32","2","[8,8]","12","32","10000","0.959924348376014","2.161939490925182","2.758047678253867","0.6187829131429846","0.1957710845903917","0.4862915954806588","0.7462913773276589","0.13540052419359033","0.24088437177918173","4.5679777440295855"
"fiery-armadillo-226","1.0000933490016244","finished","2025-02-07T07:21:28.000Z","263","3","8","2","","3","32","10000","0.8790841454809363","2.086447396061637","2.5800822268832815","0.5662517330863259","0.17312680591236462","0.49994012442502106","0.7917977788231589","0.11289977417750792","0.2408687404610894","4.448207603334835"
"sweet-cosmos-164","1.1723066676746716","finished","2025-02-07T04:52:31.000Z","296","1","32","2","[8,8]","24","32","10000","1.1841704086823897","2.3610561327500776","2.7556136304681953","0.6918180124326185","0.3743242458863692","1.0661435723304749","2.0468398332595825","0.2364862154830586","0.5228856422684409","4.815988000106494"
"devout-frog-217","1.203311259096319","finished","2025-02-07T06:59:18.000Z","264","2","32","2","","12","32","10000","1.088857352733612","2.426873954859647","3.1769038438796997","0.7075445042415098","0.1758590882474726","0.439782822673971","0.6558518192984841","0.11179384589195251","0.219218370589343","4.879257841218066"
"stellar-planet-280","1.0209080874919891","finished","2025-02-07T09:45:57.000Z","321","4","16","2","[16,5]","12","32","10000","0.9318863316015764","2.066646109927784","2.541900510137731","0.6096490892496976","0.20535192435437985","0.5411135689778761","0.8217597603797913","0.13606131076812744","0.26027310165491974","4.494259040402001"
"restful-vortex-171","0.9966497908939016","finished","2025-02-07T05:08:59.000Z","288","1","16","2","[16,5]","3","32","10000","0.904037968678908","2.0229162844744595","2.6400674798271875","0.5635747069662268","0.3949409912933003","1.1850365617058494","2.4680143052881416","0.2393429767001759","0.5932315587997437","4.44054288398364"
"frosty-dawn-204","1.07758566737175","finished","2025-02-07T06:28:05.000Z","294","2","16","2","[8,8]","3","32","10000","1.0306402065537192","2.123151800849221","2.637252617966045","0.6752675121480768","0.1834940327839418","0.49208459529009735","0.7390622496604919","0.12088728221980008","0.2383964346213774","4.617327523968008"
"dazzling-lion-274","1.061184360222383","finished","2025-02-07T09:30:43.000Z","329","4","16","2","[16,5]","3","32","10000","0.9763261188160288","2.161232856186954","2.6513469977812334","0.6317333931272681","0.20690319619395517","0.542791025205092","0.8233173814686862","0.13746495409445328","0.2618045590140603","4.582053956080093"
"robust-feather-205","1.065299865874377","finished","2025-02-07T06:28:37.000Z","268","2","32","2","","24","32","10000","0.9176484861157156","2.218576517972079","2.7239303263750942","0.6006767803972418","0.42201047322966834","1.5605622638355603","2.5272541371258823","0.27984328974377026","0.6697288263927806","4.590930463159321"
"sunny-plasma-216","0.9351551695303484","finished","2025-02-07T06:56:28.000Z","298","3","8","2","[8,8]","24","32","10000","0.8608036556027152","1.937345959923484","2.354578072374517","0.5681684694506905","0.2282753586769104","0.6143811941146851","0.9226112907583064","0.15185392986644397","0.29186841303651984","4.301368180384907"
"sandy-wind-209","1.2560947049747817","finished","2025-02-07T06:38:26.000Z","336","2","32","2","[16,5]","3","32","10000","1.1705828444524244","2.557388202710585","3.1174522855065088","0.7399368936365301","0.2168669659983028","0.5334546159614216","0.8295998085628856","0.1463049528273669","0.26519353823228314","4.985124064042276"
"valiant-capybara-241","1.097931225191463","finished","2025-02-07T08:00:26.000Z","314","3","16","2","[16,5]","3","32","10000","0.9918945242058148","2.269950660792264","2.811268383806402","0.6490311974828894","0.4058116376399994","1.0237106735056096","1.539251826026223","0.2650662362575531","0.48952156034382904","4.660712853498962"
"lunar-serenity-186","1.2189371585845947","finished","2025-02-07T05:45:02.000Z","253","1","64","2","","24","32","10000","1.2275074503638528","2.408484599807046","2.9401954304088247","0.7734787464141846","0.4992566298354756","1.3380906798622825","2.3800709681077437","0.3210632990707051","0.6461842276833274","4.910836067025376"
"serene-galaxy-222","0.9930709871378812","finished","2025-02-07T07:11:16.000Z","293","3","8","2","[8,8]","3","32","10000","0.8916559056802229","2.1065516471862793","2.5373068939555776","0.5474914745850996","0.25143162635239685","0.675497136332772","1.0241904258728027","0.16619833626530386","0.3198201602155512","4.43256308827193"
"deep-plant-180","1.1313826387578791","finished","2025-02-07T05:30:20.000Z","239","1","32","2","","12","32","10000","1.0579167983748696","2.3253912817348135","3.019740267233415","0.6582890261303295","0.4289190118963068","1.425085642121055","2.6658738526430996","0.27271961082111706","0.6630918871272694","4.731180679129002"
"magic-wildflower-197","0.9723389744758606","finished","2025-02-07T06:09:26.000Z","253","2","8","2","","12","32","10000","0.8267409720204093","2.0620270642367275","2.5566771680658515","0.5396088009530847","0.29361998357556085","1.0419246771118855","1.5519632534547283","0.18249052492055023","0.4420956589958884","4.386050478239901"
"effortless-tree-190","1.1318696466359226","finished","2025-02-07T05:54:16.000Z","309","1","64","2","[16,5]","3","32","10000","1.0730325335806066","2.248924883929166","2.8890172893350776","0.6778869032859802","0.367314333265478","1.0955010435797952","2.154943899674849","0.22635204954580823","0.5457252047278665","4.732198846759964"
"astral-grass-230","1.2565158036622135","finished","2025-02-07T07:32:33.000Z","286","2","64","2","","3","32","10000","1.125906873833049","2.5612232089042664","3.3517504930496216","0.7078119692477313","0.14977012303742496","0.3995969864455136","0.6306754350662231","0.09540911967104132","0.1992862861264836","4.9859596114267735"
"autumn-planet-260","1.0307414653626354","finished","2025-02-07T08:50:25.000Z","272","4","8","2","","3","32","10000","0.9302267757329074","2.0983068401163276","2.5719317522915928","0.5942162681709636","0.16058547117493369","0.4576754868030548","0.7212456898255781","0.10292915932156822","0.22306782549077817","4.515851502510462"
"vibrant-haze-178","1.183603286743164","finished","2025-02-07T05:25:11.000Z","307","1","32","2","[16,5]","12","32","10000","1.1830833716826006","2.3575825799595225","2.826219071041454","0.7229982316493988","0.3622940941290422","1.0297332839532332","1.9646873257376931","0.21800924973054367","0.5096402303739027","4.839136357000145"
"sage-sea-282","0.9937738586555828","finished","2025-02-07T09:51:20.000Z","267","4","16","2","","12","32","10000","0.8571747270497408","2.096117767420682","2.617418473417109","0.5205781920389696","0.2632978843017058","0.6821363405747847","1.0211796977303245","0.17331060631708664","0.326518713073297","4.434131441042151"
"sweet-mountain-305","0.914070351557298","finished","2025-02-07T10:50:30.000Z","414","4","64","2","[8,8]","3","32","10000","0.8533648360859264","1.83657615293156","2.2994079860773953","0.5719772956588052","0.11034579913724551","0.38134364648298785","0.6408073793758046","0.0637556172230027","0.18046698786995627","4.252600538580727"
"blooming-energy-265","0.9508639817888086","finished","2025-02-07T09:05:29.000Z","270","4","8","2","","12","32","10000","0.8580191216685555","2.006611314686862","2.563580274581909","0.5150343653830615","0.22223853252150796","0.6103839332407172","0.9211375225674022","0.14592866599559784","0.28795055096799677","4.337345089332064"
"ruby-shadow-179","1.0637213479388845","finished","2025-02-07T05:27:06.000Z","233","1","16","2","","12","32","10000","0.9550855539061808","2.1891303170811045","2.828463305126537","0.6042496128515764","0.4731855636293238","1.3472013040022417","2.688764008608731","0.29961890253153717","0.6673780300400474","4.5875278753868995"
"swept-plasma-155","1.0371791286901997","finished","2025-02-07T04:28:26.000Z","289","1","8","2","[16,5]","3","32","10000","0.9378557421944358","2.1170144731348213","2.6799266013232144","0.5714188651605085","0.3943676569245078","1.2052488652142612","2.5827665545723657","0.24774952097372577","0.6076743331822482","4.529931793759538"
"wild-water-225","1.2878870259631765","finished","2025-02-07T07:20:44.000Z","345","2","64","2","[8,8]","3","32","10000","1.1963281631469729","2.5988659858703613","3.3082557916641235","0.7533810247074474","0.15009965679862283","0.4085317633368752","0.6385671279647134","0.09614808044650336","0.20170022547245023","5.04781770611041"
"honest-disco-182","1.2200622937896035","finished","2025-02-07T05:34:21.000Z","312","1","64","2","[8,8]","24","32","10000","1.2310124148022046","2.374311078678478","2.8798195882277056","0.7834342989054593","0.34546914154833014","1.0158540118824353","1.9986010789871216","0.21286019005558707","0.5064027417789806","4.9131020083230865"
"mild-snowball-281","0.9602391448887913","finished","2025-02-07T09:50:45.000Z","305","4","32","2","","24","32","10000","0.8585447072982788","2.0417134057391775","2.419337034225464","0.5365534018386494","0.41457032615488226","1.061538967219266","1.620210745117881","0.2674922672185031","0.5014803084460172","4.358674942093967"
"gallant-wood-288","1.0439680868929082","finished","2025-02-07T10:08:01.000Z","297","4","32","2","","3","32","10000","0.9271279207684776","2.16144274039702","2.7263353846289893","0.5793345218355005","0.11563353037292308","0.3956452689387582","0.6419865705750205","0.06924541023644534","0.18525152992118488","4.5447331697936315"
"brisk-energy-292","1.0014655888080597","finished","2025-02-07T10:18:56.000Z","369","4","32","2","[16,5]","12","32","10000","0.9109604385766116","2.0410726070404053","2.550871496850794","0.5888332589106127","0.30370024659416894","0.74193321574818","1.1324512525038286","0.19972480698065323","0.36112611944025214","4.451258276122963"
"vital-frog-300","0.9380479536273264","finished","2025-02-07T10:37:07.000Z","435","4","64","2","[16,5]","24","32","10000","0.886900162154978","1.8605915687300945","2.394203532825817","0.5759378183971752","0.10928662595423784","0.3813284933567047","0.6397529677911238","0.06363051994280382","0.1800395060669292","4.308015912264296"
"crimson-wood-185","0.9857359528541564","finished","2025-02-07T05:41:10.000Z","252","2","8","2","","24","32","10000","0.8882057720964606","2.076192541555925","2.5656380436637183","0.5720004764470187","0.4409869611263275","1.0478264743631536","1.4813294302333484","0.29242811690677295","0.5080823735757307","4.416162819618118"
"lucky-water-252","0.9336384751579978","finished","2025-02-07T08:29:47.000Z","336","4","8","2","[16,5]","24","32","10000","0.818522418087179","1.9191588109189817","2.442163955081593","0.5045276108113202","0.1562746207822453","0.45716251839290967","0.7154542370276018","0.10050066628239372","0.22126991911367935","4.2978786481254145"
"gentle-dust-202","1.177018160169775","finished","2025-02-07T06:22:56.000Z","339","2","32","2","[16,5]","24","32","10000","1.0798966884613037","2.396599525755102","3.0601924657821655","0.6861369609832764","0.20703601972623303","0.5120720538226041","0.7947483983906832","0.13936227560043335","0.2545090534470298","4.825656007382166"
"fearless-firefly-165","1.145608495582234","finished","2025-02-07T04:55:26.000Z","296","1","16","2","[16,5]","24","32","10000","1.1385745839639143","2.2439018054441973","2.8283204923976553","0.6914680112491954","0.3694773506034504","1.1005882133137097","2.241565379229459","0.22144304486838257","0.54975625872612","4.760832383625768"
"trim-shape-317","0.8451439711180601","finished","2025-02-07T11:24:33.000Z","360","4","64","2","","12","32","10000","0.7363835681568492","1.7881665283983403","2.290754356167533","0.4647732810540633","0.1413391347635876","0.4268500344319777","0.6938859224319458","0.08764057538726112","0.20492840896953235","4.089122559419731"
